db,cets,name
29,per_sa_ct.adq_ep_preT_tot,Adequacy of benefits in extreme poor (<$1.90 PPP a day) (%) - Cash Transfer  (preT)
29,per_sa_ct.adq_ep_tot,Adequacy of benefits in extreme poor (<$1.90 PPP a day) (%) - Cash Transfer
29,per_sa_ct.adq_pop_preT_tot,Adequacy of benefits (%) - Cash Transfer (preT)
29,per_sa_ct.adq_pop_rur,Adequacy of benefits (%) - Cash Transfer -rural
29,per_sa_ct.adq_pop_tot,Adequacy of benefits (%) - Cash Transfer
29,per_sa_ct.adq_pop_urb,Adequacy of benefits (%) - Cash Transfer -urban
29,per_sa_ct.adq_q1_preT_tot,Adequacy of benefits in 1st quintile (poorest) (%) - Cash Transfer (preT)
29,per_sa_ct.adq_q1_rur,Adequacy of benefits in 1st quintile (poorest) (%) - Cash Transfer -rural
29,per_sa_ct.adq_q1_tot,Adequacy of benefits in 1st quintile (poorest) (%) - Cash Transfer
29,per_sa_ct.adq_q1_urb,Adequacy of benefits in 1st quintile (poorest) (%) - Cash Transfer -urban
29,per_sa_ct.adq_q2_preT_tot,Adequacy of benefits in 2nd quintile (%) - Cash Transfer (preT)
29,per_sa_ct.adq_q2_rur,Adequacy of benefits in 2nd quintile (%) - Cash Transfer -rural
29,per_sa_ct.adq_q2_tot,Adequacy of benefits in 2nd quintile (%) - Cash Transfer
29,per_sa_ct.adq_q2_urb,Adequacy of benefits in 2nd quintile (%) - Cash Transfer -urban
29,per_sa_ct.adq_q3_preT_tot,Adequacy of benefits in 3rd quintile (%) - Cash Transfer (preT)
29,per_sa_ct.adq_q3_rur,Adequacy of benefits in 3rd quintile (%) - Cash Transfer -rural
29,per_sa_ct.adq_q3_tot,Adequacy of benefits in 3rd quintile (%) - Cash Transfer
29,per_sa_ct.adq_q3_urb,Adequacy of benefits in 3rd quintile (%) - Cash Transfer -urban
29,per_sa_ct.adq_q4_preT_tot,Adequacy of benefits in 4th quintile (%) - Cash Transfer (preT)
29,per_sa_ct.adq_q4_rur,Adequacy of benefits in 4th quintile (%) - Cash Transfer -rural
29,per_sa_ct.adq_q4_tot,Adequacy of benefits in 4th quintile (%) - Cash Transfer
29,per_sa_ct.adq_q4_urb,Adequacy of benefits in 4th quintile (%) - Cash Transfer -urban
29,per_sa_ct.adq_q5_preT_tot,Adequacy of benefits in 5th quintile (richest) (%) - Cash Transfer (preT)
29,per_sa_ct.adq_q5_rur,Adequacy of benefits in 5th quintile (richest) (%) - Cash Transfer -rural
29,per_sa_ct.adq_q5_tot,Adequacy of benefits in 5th quintile (richest) (%) - Cash Transfer
29,per_sa_ct.adq_q5_urb,Adequacy of benefits in 5th quintile (richest) (%) - Cash Transfer -urban
29,per_sa_ct.avt_ep_preT_tot,Average per capita transfer held by extreme poor (<$1.90 PPP a day) - Cash Transfer  (preT)
29,per_sa_ct.avt_ep_tot,Average per capita transfer held by extreme poor (<$1.90 PPP a day) - Cash Transfer
29,per_sa_ct.avt_pop_preT_tot,Average per capita transfer - Cash Transfer (preT)
29,per_sa_ct.avt_pop_rur,Average per capita transfer - Cash Transfer -rural
29,per_sa_ct.avt_pop_tot,Average per capita transfer - Cash Transfer
29,per_sa_ct.avt_pop_urb,Average per capita transfer - Cash Transfer -urban
29,per_sa_ct.avt_q1_preT_tot,Average per capita transfer held by 1st quintile (poorest) - Cash Transfer (preT)
29,per_sa_ct.avt_q1_rur,Average per capita transfer held by 1st quintile (poorest) - Cash Transfer -rural
29,per_sa_ct.avt_q1_tot,Average per capita transfer held by 1st quintile (poorest) - Cash Transfer
29,per_sa_ct.avt_q1_urb,Average per capita transfer held by 1st quintile (poorest) - Cash Transfer -urban
29,per_sa_ct.avt_q2_preT_tot,Average per capita transfer held by 2nd quintile - Cash Transfer (preT)
29,per_sa_ct.avt_q2_rur,Average per capita transfer held by 2nd quintile - Cash Transfer -rural
29,per_sa_ct.avt_q2_tot,Average per capita transfer held by 2nd quintile - Cash Transfer
29,per_sa_ct.avt_q2_urb,Average per capita transfer held by 2nd quintile - Cash Transfer -urban
29,per_sa_ct.avt_q3_preT_tot,Average per capita transfer held by 3rd quintile - Cash Transfer (preT)
29,per_sa_ct.avt_q3_rur,Average per capita transfer held by 3rd quintile - Cash Transfer -rural
29,per_sa_ct.avt_q3_tot,Average per capita transfer held by 3rd quintile - Cash Transfer
29,per_sa_ct.avt_q3_urb,Average per capita transfer held by 3rd quintile - Cash Transfer -urban
29,per_sa_ct.avt_q4_preT_tot,Average per capita transfer held by 4th quintile - Cash Transfer (preT)
29,per_sa_ct.avt_q4_rur,Average per capita transfer held by 4th quintile - Cash Transfer -rural
29,per_sa_ct.avt_q4_tot,Average per capita transfer held by 4th quintile - Cash Transfer
29,per_sa_ct.avt_q4_urb,Average per capita transfer held by 4th quintile - Cash Transfer -urban
29,per_sa_ct.avt_q5_preT_tot,Average per capita transfer held by 5th quintile (richest) - Cash Transfer (preT)
29,per_sa_ct.avt_q5_rur,Average per capita transfer held by 5th quintile (richest) - Cash Transfer -rural
29,per_sa_ct.avt_q5_tot,Average per capita transfer held by 5th quintile (richest) - Cash Transfer
29,per_sa_ct.avt_q5_urb,Average per capita transfer held by 5th quintile (richest) - Cash Transfer -urban
29,per_sa_ct.ben_ep_preT_tot,Benefits incidence in extreme poor (<$1.90 PPP a day) (%) - Cash Transfer  (preT)
29,per_sa_ct.ben_ep_tot,Benefits incidence in extreme poor (<$1.90 PPP a day) (%) - Cash Transfer
29,per_sa_ct.ben_q1_preT_tot,Benefits incidence in 1st quintile (poorest) (%) - Cash Transfer (preT)
29,per_sa_ct.ben_q1_rur,Benefits incidence in 1st quintile (poorest) (%) - Cash Transfer -rural
29,per_sa_ct.ben_q1_tot,Benefits incidence in 1st quintile (poorest) (%) - Cash Transfer
29,per_sa_ct.ben_q1_urb,Benefits incidence in 1st quintile (poorest) (%) - Cash Transfer -urban
29,per_sa_ct.ben_q2_preT_tot,Benefits incidence in 2nd quintile (%) - Cash Transfer (preT)
29,per_sa_ct.ben_q2_rur,Benefits incidence in 2nd quintile (%) - Cash Transfer -rural
29,per_sa_ct.ben_q2_tot,Benefits incidence in 2nd quintile (%) - Cash Transfer
29,per_sa_ct.ben_q2_urb,Benefits incidence in 2nd quintile (%) - Cash Transfer -urban
29,per_sa_ct.ben_q3_preT_tot,Benefits incidence in 3rd quintile (%) - Cash Transfer (preT)
29,per_sa_ct.ben_q3_rur,Benefits incidence in 3rd quintile (%) - Cash Transfer -rural
29,per_sa_ct.ben_q3_tot,Benefits incidence in 3rd quintile (%) - Cash Transfer
29,per_sa_ct.ben_q3_urb,Benefits incidence in 3rd quintile (%) - Cash Transfer -urban
29,per_sa_ct.ben_q4_preT_tot,Benefits incidence in 4th quintile (%) - Cash Transfer (preT)
29,per_sa_ct.ben_q4_rur,Benefits incidence in 4th quintile (%) - Cash Transfer -rural
29,per_sa_ct.ben_q4_tot,Benefits incidence in 4th quintile (%) - Cash Transfer
29,per_sa_ct.ben_q4_urb,Benefits incidence in 4th quintile (%) - Cash Transfer -urban
29,per_sa_ct.ben_q5_preT_tot,Benefits incidence in 5th quintile (richest) (%) - Cash Transfer (preT)
29,per_sa_ct.ben_q5_rur,Benefits incidence in 5th quintile (richest) (%) - Cash Transfer -rural
29,per_sa_ct.ben_q5_tot,Benefits incidence in 5th quintile (richest) (%) - Cash Transfer
29,per_sa_ct.ben_q5_urb,Benefits incidence in 5th quintile (richest) (%) - Cash Transfer -urban
29,per_sa_ct.bry_ep_preT_tot,Beneficiary incidence in extreme poor (<$1.90 PPP a day) (%) - Cash Transfer  (preT)
29,per_sa_ct.bry_ep_tot,Beneficiary incidence in extreme poor (<$1.90 PPP a day) (%) - Cash Transfer
29,per_sa_ct.bry_q1_preT_tot,Beneficiary incidence in 1st quintile (poorest) (%) - Cash Transfer (preT)
29,per_sa_ct.bry_q1_rur,Beneficiary incidence in 1st quintile (poorest) (%) - Cash Transfer -rural
29,per_sa_ct.bry_q1_tot,Beneficiary incidence in 1st quintile (poorest) (%) - Cash Transfer
29,per_sa_ct.bry_q1_urb,Beneficiary incidence in 1st quintile (poorest) (%) - Cash Transfer -urban
29,per_sa_ct.bry_q2_preT_tot,Beneficiary incidence in 2nd quintile (%) - Cash Transfer (preT)
29,per_sa_ct.bry_q2_rur,Beneficiary incidence in 2nd quintile (%) - Cash Transfer -rural
29,per_sa_ct.bry_q2_tot,Beneficiary incidence in 2nd quintile (%) - Cash Transfer
29,per_sa_ct.bry_q2_urb,Beneficiary incidence in 2nd quintile (%) - Cash Transfer -urban
29,per_sa_ct.bry_q3_preT_tot,Beneficiary incidence in 3rd quintile (%) - Cash Transfer (preT)
29,per_sa_ct.bry_q3_rur,Beneficiary incidence in 3rd quintile (%) - Cash Transfer -rural
29,per_sa_ct.bry_q3_tot,Beneficiary incidence in 3rd quintile (%) - Cash Transfer
29,per_sa_ct.bry_q3_urb,Beneficiary incidence in 3rd quintile (%) - Cash Transfer -urban
29,per_sa_ct.bry_q4_preT_tot,Beneficiary incidence in 4th quintile (%) - Cash Transfer (preT)
29,per_sa_ct.bry_q4_rur,Beneficiary incidence in 4th quintile (%) - Cash Transfer -rural
29,per_sa_ct.bry_q4_tot,Beneficiary incidence in 4th quintile (%) - Cash Transfer
29,per_sa_ct.bry_q4_urb,Beneficiary incidence in 4th quintile (%) - Cash Transfer -urban
29,per_sa_ct.bry_q5_preT_tot,Beneficiary incidence in 5th quintile (richest) (%) - Cash Transfer (preT)
29,per_sa_ct.bry_q5_rur,Beneficiary incidence in 5th quintile (richest) (%) - Cash Transfer -rural
29,per_sa_ct.bry_q5_tot,Beneficiary incidence in 5th quintile (richest) (%) - Cash Transfer
29,per_sa_ct.bry_q5_urb,Beneficiary incidence in 5th quintile (richest) (%) - Cash Transfer -urban
29,per_sa_ct.cba_ep_preT_tot,Benefit-cost ratio -  Cash Transfer -extreme poor (<$1.90 PPP a day) (preT)
29,per_sa_ct.cba_ep_tot,Benefit-cost ratio -  Cash Transfer -extreme poor (<$1.90 PPP a day)
29,per_sa_ct.cba_q1_preT_tot,Benefit-cost ratio -  Cash Transfer -1st quintile (poorest) (preT)
29,per_sa_ct.cba_q1_rur,Benefit-cost ratio -  Cash Transfer -1st quintile (poorest) -rural
29,per_sa_ct.cba_q1_tot,Benefit-cost ratio -  Cash Transfer -1st quintile (poorest)
29,per_sa_ct.cba_q1_urb,Benefit-cost ratio -  Cash Transfer - 1st quintile (poorest) -urban
29,per_sa_ct.cov_ep_preT_tot,Coverage in extreme poor (<$1.90 PPP a day) (%) - Cash Transfer  (preT)
29,per_sa_ct.cov_ep_tot,Coverage in extreme poor (<$1.90 PPP a day) (%) - Cash Transfer
29,per_sa_ct.cov_pop_preT_tot,Coverage (%) - Cash Transfer (preT)
29,per_sa_ct.cov_pop_rur,Coverage (%) - Cash Transfer -rural
29,per_sa_ct.cov_pop_tot,Coverage (%) - Cash Transfer
29,per_sa_ct.cov_pop_urb,Coverage (%) - Cash Transfer -urban
29,per_sa_ct.cov_q1_preT_tot,Coverage in 1st quintile (poorest) (%) - Cash Transfer (preT)
29,per_sa_ct.cov_q1_rur,Coverage in 1st quintile (poorest) (%) - Cash Transfer -rural
29,per_sa_ct.cov_q1_tot,Coverage in 1st quintile (poorest) (%) - Cash Transfer
29,per_sa_ct.cov_q1_urb,Coverage in 1st quintile (poorest) (%) - Cash Transfer -urban
29,per_sa_ct.cov_q2_preT_tot,Coverage in 2nd quintile (%) - Cash Transfer (preT)
29,per_sa_ct.cov_q2_rur,Coverage in 2nd quintile (%) - Cash Transfer -rural
29,per_sa_ct.cov_q2_tot,Coverage in 2nd quintile (%) - Cash Transfer
29,per_sa_ct.cov_q2_urb,Coverage in 2nd quintile (%) - Cash Transfer -urban
29,per_sa_ct.cov_q3_preT_tot,Coverage in 3rd quintile (%) - Cash Transfer (preT)
29,per_sa_ct.cov_q3_rur,Coverage in 3rd quintile (%) - Cash Transfer -rural
29,per_sa_ct.cov_q3_tot,Coverage in 3rd quintile (%) - Cash Transfer
29,per_sa_ct.cov_q3_urb,Coverage in 3rd quintile (%) - Cash Transfer -urban
29,per_sa_ct.cov_q4_preT_tot,Coverage in 4th quintile (%) - Cash Transfer (preT)
29,per_sa_ct.cov_q4_rur,Coverage in 4th quintile (%) - Cash Transfer -rural
29,per_sa_ct.cov_q4_tot,Coverage in 4th quintile (%) - Cash Transfer
29,per_sa_ct.cov_q4_urb,Coverage in 4th quintile (%) - Cash Transfer -urban
29,per_sa_ct.cov_q5_preT_tot,Coverage in 5th quintile (richest) (%) - Cash Transfer (preT)
29,per_sa_ct.cov_q5_rur,Coverage in 5th quintile (richest) (%) - Cash Transfer -rural
29,per_sa_ct.cov_q5_tot,Coverage in 5th quintile (richest) (%) - Cash Transfer
29,per_sa_ct.cov_q5_urb,Coverage in 5th quintile (richest) (%) - Cash Transfer -urban
29,per_sa_ct_gini_preT_tot,Gini inequality index reduction (%) -  Cash Transfer (preT)
29,per_sa_ct_gini_rur,Gini inequality index reduction (%) -  Cash Transfer -rural
29,per_sa_ct_gini_tot,Gini inequality index reduction (%) -  Cash Transfer
29,per_sa_ct_gini_urb,Gini inequality index reduction (%) -  Cash Transfer -urban
29,per_sa_ct_p0_ep_preT_tot,Poverty Headcount reduction (%) -  Cash Transfer -extreme poor (<$1.90 PPP a day) (preT)
29,per_sa_ct_p0_ep_tot,Poverty Headcount reduction (%) -  Cash Transfer -extreme poor (<$1.90 PPP a day)
29,per_sa_ct_p0_preT_tot,Poverty Headcount reduction (%) -  Cash Transfer -1st quintile (poorest) (preT)
29,per_sa_ct_p0_rur,Poverty Headcount reduction (%) -  Cash Transfer -1st quintile (poorest) -rural
29,per_sa_ct_p0_tot,Poverty Headcount reduction (%) -  Cash Transfer -1st quintile (poorest)
29,per_sa_ct_p0_urb,Poverty Headcount reduction (%) -  Cash Transfer - 1st quintile (poorest) -urban
29,per_sa_ct_p1_ep_preT_tot,Poverty Gap reduction (%) -  Cash Transfer -extreme poor (<$1.90 PPP a day) (preT)
29,per_sa_ct_p1_ep_tot,Poverty Gap reduction (%) -  Cash Transfer -extreme poor (<$1.90 PPP a day)
29,per_sa_ct_p1_preT_tot,Poverty Gap reduction (%) -  Cash Transfer -1st quintile (poorest) (preT)
29,per_sa_ct_p1_rur,Poverty Gap reduction (%) -  Cash Transfer -1st quintile (poorest) -rural
29,per_sa_ct_p1_tot,Poverty Gap reduction (%) -  Cash Transfer -1st quintile (poorest)
29,per_sa_ct_p1_urb,Poverty Gap reduction (%) -  Cash Transfer - 1st quintile (poorest) -urban
29,per_sa_fw.adq_ep_preT_tot,Adequacy of benefits in extreme poor (<$1.90 PPP a day) (%) - Subsidies (preT)
29,per_sa_fw.adq_ep_tot,Adequacy of benefits in extreme poor (<$1.90 PPP a day) (%) - Subsidies
29,per_sa_fw.adq_pop_preT_tot,Adequacy of benefits (%) - Subsidies (preT)
29,per_sa_fw.adq_pop_rur,Adequacy of benefits (%) - Subsidies -rural
29,per_sa_fw.adq_pop_tot,Adequacy of benefits (%) - Subsidies
29,per_sa_fw.adq_pop_urb,Adequacy of benefits (%) - Subsidies -urban
29,per_sa_fw.adq_q1_preT_tot,Adequacy of benefits in 1st quintile (poorest) (%) - Subsidies (preT)
29,per_sa_fw.adq_q1_rur,Adequacy of benefits in 1st quintile (poorest) (%) - Subsidies -rural
29,per_sa_fw.adq_q1_tot,Adequacy of benefits in 1st quintile (poorest) (%) - Subsidies
29,per_sa_fw.adq_q1_urb,Adequacy of benefits in 1st quintile (poorest) (%) - Subsidies -urban
29,per_sa_fw.adq_q2_preT_tot,Adequacy of benefits in 2nd quintile (%) - Subsidies (preT)
29,per_sa_fw.adq_q2_rur,Adequacy of benefits in 2nd quintile (%) - Subsidies -rural
29,per_sa_fw.adq_q2_tot,Adequacy of benefits in 2nd quintile (%) - Subsidies
29,per_sa_fw.adq_q2_urb,Adequacy of benefits in 2nd quintile (%) - Subsidies -urban
29,per_sa_fw.adq_q3_preT_tot,Adequacy of benefits in 3rd quintile (%) - Subsidies (preT)
29,per_sa_fw.adq_q3_rur,Adequacy of benefits in 3rd quintile (%) - Subsidies -rural
29,per_sa_fw.adq_q3_tot,Adequacy of benefits in 3rd quintile (%) - Subsidies
29,per_sa_fw.adq_q3_urb,Adequacy of benefits in 3rd quintile (%) - Subsidies -urban
29,per_sa_fw.adq_q4_preT_tot,Adequacy of benefits in 4th quintile (%) - Subsidies (preT)
29,per_sa_fw.adq_q4_rur,Adequacy of benefits in 4th quintile (%) - Subsidies -rural
29,per_sa_fw.adq_q4_tot,Adequacy of benefits in 4th quintile (%) - Subsidies
29,per_sa_fw.adq_q4_urb,Adequacy of benefits in 4th quintile (%) - Subsidies -urban
29,per_sa_fw.adq_q5_preT_tot,Adequacy of benefits in 5th quintile (richest) (%) - Subsidies (preT)
29,per_sa_fw.adq_q5_rur,Adequacy of benefits in 5th quintile (richest) (%) - Subsidies -rural
29,per_sa_fw.adq_q5_tot,Adequacy of benefits in 5th quintile (richest) (%) - Subsidies
29,per_sa_fw.adq_q5_urb,Adequacy of benefits in 5th quintile (richest) (%) - Subsidies -urban
29,per_sa_fw.avt_ep_preT_tot,Average per capita transfer held by extreme poor (<$1.90 PPP a day) - Subsidies (preT)
29,per_sa_fw.avt_ep_tot,Average per capita transfer held by extreme poor (<$1.90 PPP a day) - Subsidies
29,per_sa_fw.avt_pop_preT_tot,Average per capita transfer - Subsidies (preT)
29,per_sa_fw.avt_pop_rur,Average per capita transfer - Subsidies -rural
29,per_sa_fw.avt_pop_tot,Average per capita transfer - Subsidies
29,per_sa_fw.avt_pop_urb,Average per capita transfer - Subsidies -urban
29,per_sa_fw.avt_q1_preT_tot,Average per capita transfer held by 1st quintile (poorest) - Subsidies (preT)
29,per_sa_fw.avt_q1_rur,Average per capita transfer held by 1st quintile (poorest) - Subsidies -rural
29,per_sa_fw.avt_q1_tot,Average per capita transfer held by 1st quintile (poorest) - Subsidies
29,per_sa_fw.avt_q1_urb,Average per capita transfer held by 1st quintile (poorest) - Subsidies -urban
29,per_sa_fw.avt_q2_preT_tot,Average per capita transfer held by 2nd quintile - Subsidies (preT)
29,per_sa_fw.avt_q2_rur,Average per capita transfer held by 2nd quintile - Subsidies -rural
29,per_sa_fw.avt_q2_tot,Average per capita transfer held by 2nd quintile - Subsidies
29,per_sa_fw.avt_q2_urb,Average per capita transfer held by 2nd quintile - Subsidies -urban
29,per_sa_fw.avt_q3_preT_tot,Average per capita transfer held by 3rd quintile - Subsidies (preT)
29,per_sa_fw.avt_q3_rur,Average per capita transfer held by 3rd quintile - Subsidies -rural
29,per_sa_fw.avt_q3_tot,Average per capita transfer held by 3rd quintile - Subsidies
29,per_sa_fw.avt_q3_urb,Average per capita transfer held by 3rd quintile - Subsidies -urban
29,per_sa_fw.avt_q4_preT_tot,Average per capita transfer held by 4th quintile - Subsidies (preT)
29,per_sa_fw.avt_q4_rur,Average per capita transfer held by 4th quintile - Subsidies -rural
29,per_sa_fw.avt_q4_tot,Average per capita transfer held by 4th quintile - Subsidies
29,per_sa_fw.avt_q4_urb,Average per capita transfer held by 4th quintile - Subsidies -urban
29,per_sa_fw.avt_q5_preT_tot,Average per capita transfer held by 5th quintile (richest) - Subsidies (preT)
29,per_sa_fw.avt_q5_rur,Average per capita transfer held by 5th quintile (richest) - Subsidies -rural
29,per_sa_fw.avt_q5_tot,Average per capita transfer held by 5th quintile (richest) - Subsidies
29,per_sa_fw.avt_q5_urb,Average per capita transfer held by 5th quintile (richest) - Subsidies -urban
29,per_sa_fw.ben_ep_preT_tot,Benefits incidence in extreme poor (<$1.90 PPP a day) (%) - Subsidies (preT)
29,per_sa_fw.ben_ep_tot,Benefits incidence in extreme poor (<$1.90 PPP a day) (%) - Subsidies
